instrument,datetime,field,value
ETH-USD,2024-04-14,$ema5,3240.4573571952433
ETH-USD,2024-04-14,$ema10,3326.0698450462414
ETH-USD,2024-04-14,$ema20,3393.6747059901854
ETH-USD,2024-04-14,$ema60,3296.9901724124916
ETH-USD,2024-04-14,$ema12,3345.580373231315
ETH-USD,2024-04-14,$ema26,3407.5236945359356
ETH-USD,2024-04-14,$macd,-61.94332130462044
ETH-USD,2024-04-14,$macd_signal,-22.420325952945856
ETH-USD,2024-04-14,$macd_hist,-39.52299535167458
ETH-USD,2024-04-14,$vwap,1766.2154297813963
ETH-USD,2024-04-15,$open,3156.830078125
ETH-USD,2024-04-15,$high,3277.5615234375
ETH-USD,2024-04-15,$low,3026.538818359375
ETH-USD,2024-04-15,$close,3101.600341796875
ETH-USD,2024-04-15,$volume,21925843181.0
ETH-USD,2024-04-15,$ma5,
ETH-USD,2024-04-15,$ma10,
ETH-USD,2024-04-15,$ma20,
ETH-USD,2024-04-15,$ma30,
ETH-USD,2024-04-15,$ma60,
ETH-USD,2024-04-15,$ma120,
ETH-USD,2024-04-15,$ema5,3194.1716853957873
ETH-USD,2024-04-15,$ema10,3285.257208091811
ETH-USD,2024-04-15,$ema20,3365.858099876537
ETH-USD,2024-04-15,$ema60,3290.583948457881
ETH-USD,2024-04-15,$ema12,3308.044983779863
ETH-USD,2024-04-15,$ema26,3384.8627054441536
ETH-USD,2024-04-15,$macd,-76.81772166429073
ETH-USD,2024-04-15,$macd_signal,-33.299805095214836
ETH-USD,2024-04-15,$macd_hist,-43.517916569075894
ETH-USD,2024-04-15,$vwap,1767.2592036400697
ETH-USD,2024-04-16,$open,3101.140625
ETH-USD,2024-04-16,$high,3127.160888671875
ETH-USD,2024-04-16,$low,2997.754638671875
ETH-USD,2024-04-16,$close,3084.920166015625
ETH-USD,2024-04-16,$volume,19441391169.0
ETH-USD,2024-04-16,$ma5,
ETH-USD,2024-04-16,$ma10,
ETH-USD,2024-04-16,$ma20,
ETH-USD,2024-04-16,$ma30,
ETH-USD,2024-04-16,$ma60,
ETH-USD,2024-04-16,$ma120,
ETH-USD,2024-04-16,$ema5,3157.7545122690667
ETH-USD,2024-04-16,$ema10,3248.8322913506863
ETH-USD,2024-04-16,$ema20,3339.1021061754977
ETH-USD,2024-04-16,$ema60,3283.8408736237084
ETH-USD,2024-04-16,$ema12,3273.718088739211
ETH-USD,2024-04-16,$ema26,3362.6447395605587
ETH-USD,2024-04-16,$macd,-88.92665082134772
ETH-USD,2024-04-16,$macd_signal,-44.425174240441414
ETH-USD,2024-04-16,$macd_hist,-44.501476580906306
ETH-USD,2024-04-16,$vwap,1768.1392681489672
ETH-USD,2024-04-17,$open,3084.923583984375
ETH-USD,2024-04-17,$high,3123.669677734375
ETH-USD,2024-04-17,$low,2918.5537109375
ETH-USD,2024-04-17,$close,2984.7275390625
ETH-USD,2024-04-17,$volume,17711869375.0
ETH-USD,2024-04-17,$ma5,
ETH-USD,2024-04-17,$ma10,
ETH-USD,2024-04-17,$ma20,
ETH-USD,2024-04-17,$ma30,
ETH-USD,2024-04-17,$ma60,
ETH-USD,2024-04-17,$ma120,
ETH-USD,2024-04-17,$ema5,3100.078854533545
ETH-USD,2024-04-17,$ema10,3200.8132454801066
ETH-USD,2024-04-17,$ema20,3305.352147402831
ETH-USD,2024-04-17,$ema60,3274.033879047931
ETH-USD,2024-04-17,$ema12,3229.258004173563
ETH-USD,2024-04-17,$ema26,3334.650872856999
ETH-USD,2024-04-17,$macd,-105.39286868343561
ETH-USD,2024-04-17,$macd_signal,-56.61871312904026
ETH-USD,2024-04-17,$macd_hist,-48.77415555439535
ETH-USD,2024-04-17,$vwap,1768.9025095399877
ETH-USD,2024-04-18,$open,2984.705322265625
ETH-USD,2024-04-18,$high,3094.842041015625
ETH-USD,2024-04-18,$low,2956.12744140625
ETH-USD,2024-04-18,$close,3066.027587890625
ETH-USD,2024-04-18,$volume,15183777035.0
ETH-USD,2024-04-18,$ma5,
ETH-USD,2024-04-18,$ma10,
ETH-USD,2024-04-18,$ma20,
ETH-USD,2024-04-18,$ma30,
ETH-USD,2024-04-18,$ma60,
ETH-USD,2024-04-18,$ma120,
ETH-USD,2024-04-18,$ema5,3088.7284323192384
ETH-USD,2024-04-18,$ema10,3176.306762282019
ETH-USD,2024-04-18,$ema20,3282.5593322111927
ETH-USD,2024-04-18,$ema60,3267.2140006493305
ETH-USD,2024-04-18,$ema12,3204.1456324377264
ETH-USD,2024-04-18,$ema26,3314.7528517483784
ETH-USD,2024-04-18,$macd,-110.607219310652
ETH-USD,2024-04-18,$macd_signal,-67.41641436536261
ETH-USD,2024-04-18,$macd_hist,-43.190804945289386
ETH-USD,2024-04-18,$vwap,1769.5718819304789
ETH-USD,2024-04-19,$open,3065.953125
ETH-USD,2024-04-19,$high,3127.114990234375
ETH-USD,2024-04-19,$low,2868.7958984375
ETH-USD,2024-04-19,$close,3059.278564453125
ETH-USD,2024-04-19,$volume,20399982867.0
ETH-USD,2024-04-19,$ma5,
ETH-USD,2024-04-19,$ma10,
ETH-USD,2024-04-19,$ma20,
ETH-USD,2024-04-19,$ma30,
ETH-USD,2024-04-19,$ma60,
ETH-USD,2024-04-19,$ma120,
ETH-USD,2024-04-19,$ema5,3078.911809697201
ETH-USD,2024-04-19,$ema10,3155.028908131311
ETH-USD,2024-04-19,$ema20,3261.294497186615
ETH-USD,2024-04-19,$ema60,3260.396445364209
ETH-USD,2024-04-19,$ema12,3181.8583912093263
ETH-USD,2024-04-19,$ema26,3295.8288304672483
ETH-USD,2024-04-19,$macd,-113.97043925792195
ETH-USD,2024-04-19,$macd_signal,-76.72721934387448
ETH-USD,2024-04-19,$macd_hist,-37.24321991404747
ETH-USD,2024-04-19,$vwap,1770.4555213800568
ETH-USD,2024-04-20,$open,3059.47802734375
ETH-USD,2024-04-20,$high,3170.6728515625
ETH-USD,2024-04-20,$low,3021.784912109375
ETH-USD,2024-04-20,$close,3157.627197265625
ETH-USD,2024-04-20,$volume,9918642130.0
ETH-USD,2024-04-20,$ma5,
ETH-USD,2024-04-20,$ma10,
ETH-USD,2024-04-20,$ma20,
ETH-USD,2024-04-20,$ma30,
ETH-USD,2024-04-20,$ma60,
ETH-USD,2024-04-20,$ma120,
ETH-USD,2024-04-20,$ema5,3105.1502722200094
ETH-USD,2024-04-20,$ema10,3155.5013243375497
ETH-USD,2024-04-20,$ema20,3251.4214210036635
ETH-USD,2024-04-20,$ema60,3257.0269618199927
ETH-USD,2024-04-20,$ema12,3178.1305152179875
ETH-USD,2024-04-20,$ema26,3285.591672452313
ETH-USD,2024-04-20,$macd,-107.46115723432558
ETH-USD,2024-04-20,$macd_signal,-82.8740069219647
ETH-USD,2024-04-20,$macd_hist,-24.587150312360876
ETH-USD,2024-04-20,$vwap,1770.9185085989732
ETH-USD,2024-04-21,$open,3157.571044921875
ETH-USD,2024-04-21,$high,3197.50634765625
ETH-USD,2024-04-21,$low,3119.552001953125
ETH-USD,2024-04-21,$close,3147.28857421875
ETH-USD,2024-04-21,$volume,9394387894.0
ETH-USD,2024-04-21,$ma5,
ETH-USD,2024-04-21,$ma10,
ETH-USD,2024-04-21,$ma20,
ETH-USD,2024-04-21,$ma30,
ETH-USD,2024-04-21,$ma60,
ETH-USD,2024-04-21,$ma120,
ETH-USD,2024-04-21,$ema5,3119.1963728862565
ETH-USD,2024-04-21,$ema10,3154.0080970432223
ETH-USD,2024-04-21,$ema20,3241.504007024148
ETH-USD,2024-04-21,$ema60,3253.4289818986404
ETH-USD,2024-04-21,$ema12,3173.385601218105
ETH-USD,2024-04-21,$ema26,3275.346998509086
ETH-USD,2024-04-21,$macd,-101.96139729098104
ETH-USD,2024-04-21,$macd_signal,-86.69148499576798
ETH-USD,2024-04-21,$macd_hist,-15.26991229521306
ETH-USD,2024-04-21,$vwap,1771.3691331598163
ETH-USD,2024-04-22,$open,3147.66357421875
ETH-USD,2024-04-22,$high,3236.6591796875
ETH-USD,2024-04-22,$low,3131.367431640625
ETH-USD,2024-04-22,$close,3201.652099609375
ETH-USD,2024-04-22,$volume,12063858733.0
ETH-USD,2024-04-22,$ma5,
ETH-USD,2024-04-22,$ma10,
ETH-USD,2024-04-22,$ma20,
ETH-USD,2024-04-22,$ma30,
ETH-USD,2024-04-22,$ma60,
ETH-USD,2024-04-22,$ma120,
ETH-USD,2024-04-22,$ema5,3146.681615127296
ETH-USD,2024-04-22,$ema10,3162.670642964341
ETH-USD,2024-04-22,$ema20,3237.70858727036
ETH-USD,2024-04-22,$ema60,3251.7313792006316
ETH-USD,2024-04-22,$ema12,3177.7342932783004
ETH-USD,2024-04-22,$ema26,3269.8881171091075
ETH-USD,2024-04-22,$macd,-92.15382383080714
ETH-USD,2024-04-22,$macd_signal,-87.78395276277581
ETH-USD,2024-04-22,$macd_hist,-4.36987106803133
ETH-USD,2024-04-22,$vwap,1771.9620507261527
ETH-USD,2024-04-23,$open,3201.588623046875
ETH-USD,2024-04-23,$high,3264.41943359375
ETH-USD,2024-04-23,$low,3154.58984375
ETH-USD,2024-04-23,$close,3219.91162109375
ETH-USD,2024-04-23,$volume,11054442653.0
ETH-USD,2024-04-23,$ma5,
ETH-USD,2024-04-23,$ma10,
ETH-USD,2024-04-23,$ma20,
ETH-USD,2024-04-23,$ma30,
ETH-USD,2024-04-23,$ma60,
ETH-USD,2024-04-23,$ma120,
ETH-USD,2024-04-23,$ema5,3171.0916171161143
ETH-USD,2024-04-23,$ema10,3173.078093533324
ETH-USD,2024-04-23,$ema20,3236.013638110683
ETH-USD,2024-04-23,$ema60,3250.688108443029
ETH-USD,2024-04-23,$ema12,3184.2231129422157
ETH-USD,2024-04-23,$ema26,3266.186154441303
ETH-USD,2024-04-23,$macd,-81.96304149908747
ETH-USD,2024-04-23,$macd_signal,-86.61977051003815
ETH-USD,2024-04-23,$macd_hist,4.656729010950684
ETH-USD,2024-04-23,$vwap,1772.5137589688673
ETH-USD,2024-04-24,$open,3219.95703125
ETH-USD,2024-04-24,$high,3292.921630859375
ETH-USD,2024-04-24,$low,3105.982177734375
ETH-USD,2024-04-24,$close,3139.80517578125
ETH-USD,2024-04-24,$volume,14000234760.0
ETH-USD,2024-04-24,$ma5,
ETH-USD,2024-04-24,$ma10,
ETH-USD,2024-04-24,$ma20,
ETH-USD,2024-04-24,$ma30,
ETH-USD,2024-04-24,$ma60,
ETH-USD,2024-04-24,$ma120,
ETH-USD,2024-04-24,$ema5,3160.6628033378265
ETH-USD,2024-04-24,$ema10,3167.028472123856
ETH-USD,2024-04-24,$ema20,3226.850927412642
ETH-USD,2024-04-24,$ema60,3247.0526024541177
ETH-USD,2024-04-24,$ema12,3177.389584148221
ETH-USD,2024-04-24,$ema26,3256.8246004664843
ETH-USD,2024-04-24,$macd,-79.43501631826348
ETH-USD,2024-04-24,$macd_signal,-85.18281967168322
ETH-USD,2024-04-24,$macd_hist,5.747803353419741
ETH-USD,2024-04-24,$vwap,1773.1956913102194
ETH-USD,2024-04-25,$open,3139.624267578125
ETH-USD,2024-04-25,$high,3190.976318359375
ETH-USD,2024-04-25,$low,3074.8046875
ETH-USD,2024-04-25,$close,3156.509521484375
ETH-USD,2024-04-25,$volume,13989030260.0
ETH-USD,2024-04-25,$ma5,
ETH-USD,2024-04-25,$ma10,
ETH-USD,2024-04-25,$ma20,
ETH-USD,2024-04-25,$ma30,
ETH-USD,2024-04-25,$ma60,
ETH-USD,2024-04-25,$ma120,
ETH-USD,2024-04-25,$ema5,3159.278376053343
ETH-USD,2024-04-25,$ema10,3165.1159356439503
ETH-USD,2024-04-25,$ema20,3220.151745895664
ETH-USD,2024-04-25,$ema60,3244.083976848552
ETH-USD,2024-04-25,$ema12,3174.1772668153217
ETH-USD,2024-04-25,$ema26,3249.393853875217
ETH-USD,2024-04-25,$macd,-75.21658705989512
ETH-USD,2024-04-25,$macd_signal,-83.18957314932561
ETH-USD,2024-04-25,$macd_hist,7.972986089430492
ETH-USD,2024-04-25,$vwap,1773.8576346805914
ETH-USD,2024-04-26,$open,3156.384033203125
ETH-USD,2024-04-26,$high,3166.188720703125
ETH-USD,2024-04-26,$low,3103.10400390625
ETH-USD,2024-04-26,$close,3130.164794921875
ETH-USD,2024-04-26,$volume,10622333862.0
ETH-USD,2024-04-26,$ma5,
ETH-USD,2024-04-26,$ma10,
ETH-USD,2024-04-26,$ma20,
ETH-USD,2024-04-26,$ma30,
ETH-USD,2024-04-26,$ma60,
ETH-USD,2024-04-26,$ma120,
ETH-USD,2024-04-26,$ema5,3149.5738490095205
ETH-USD,2024-04-26,$ema10,3158.7611827853907
ETH-USD,2024-04-26,$ema20,3211.5815600886367
ETH-USD,2024-04-26,$ema60,3240.348921703415
ETH-USD,2024-04-26,$ema12,3167.406117293253
ETH-USD,2024-04-26,$ema26,3240.5620717305246
ETH-USD,2024-04-26,$macd,-73.1559544372717
ETH-USD,2024-04-26,$macd_signal,-81.18284940691484
ETH-USD,2024-04-26,$macd_hist,8.026894969643138
ETH-USD,2024-04-26,$vwap,1774.3570460091644
ETH-USD,2024-04-27,$open,3129.72705078125
ETH-USD,2024-04-27,$high,3279.451171875
ETH-USD,2024-04-27,$low,3071.340087890625
ETH-USD,2024-04-27,$close,3252.168212890625
ETH-USD,2024-04-27,$volume,11820785577.0
ETH-USD,2024-04-27,$ma5,
ETH-USD,2024-04-27,$ma10,
ETH-USD,2024-04-27,$ma20,
ETH-USD,2024-04-27,$ma30,
ETH-USD,2024-04-27,$ma60,
ETH-USD,2024-04-27,$ma120,
ETH-USD,2024-04-27,$ema5,3183.771970303222
ETH-USD,2024-04-27,$ema10,3175.7442791681606
ETH-USD,2024-04-27,$ema20,3215.446955593588
ETH-USD,2024-04-27,$ema60,3240.7364394472575
ETH-USD,2024-04-27,$ema12,3180.446439692849
ETH-USD,2024-04-27,$ema26,3241.421785890532
ETH-USD,2024-04-27,$macd,-60.97534619768339
ETH-USD,2024-04-27,$macd_signal,-77.14134876506856
ETH-USD,2024-04-27,$macd_hist,16.166002567385164
ETH-USD,2024-04-27,$vwap,1774.940094611869
ETH-USD,2024-04-28,$open,3252.24560546875
ETH-USD,2024-04-28,$high,3351.176513671875
ETH-USD,2024-04-28,$low,3249.149169921875
ETH-USD,2024-04-28,$close,3262.774658203125
ETH-USD,2024-04-28,$volume,11379192678.0
ETH-USD,2024-04-28,$ma5,
ETH-USD,2024-04-28,$ma10,
ETH-USD,2024-04-28,$ma20,
ETH-USD,2024-04-28,$ma30,
ETH-USD,2024-04-28,$ma60,
ETH-USD,2024-04-28,$ma120,
ETH-USD,2024-04-28,$ema5,3210.10619960319
ETH-USD,2024-04-28,$ema10,3191.5679844472447
ETH-USD,2024-04-28,$ema20,3219.954355842115
ETH-USD,2024-04-28,$ema60,3241.45900399663
ETH-USD,2024-04-28,$ema12,3193.1123194636607
ETH-USD,2024-04-28,$ema26,3243.0034801359093
ETH-USD,2024-04-28,$macd,-49.89116067224859
ETH-USD,2024-04-28,$macd_signal,-71.69131114650457
ETH-USD,2024-04-28,$macd_hist,21.800150474255986
ETH-USD,2024-04-28,$vwap,1775.535013692005
ETH-USD,2024-04-29,$open,3262.3408203125
ETH-USD,2024-04-29,$high,3285.46875
ETH-USD,2024-04-29,$low,3116.199951171875
ETH-USD,2024-04-29,$close,3215.428955078125
ETH-USD,2024-04-29,$volume,15032246816.0
ETH-USD,2024-04-29,$ma5,
ETH-USD,2024-04-29,$ma10,
ETH-USD,2024-04-29,$ma20,
ETH-USD,2024-04-29,$ma30,
ETH-USD,2024-04-29,$ma60,
ETH-USD,2024-04-29,$ma120,
ETH-USD,2024-04-29,$ema5,3211.8804514281683
ETH-USD,2024-04-29,$ema10,3195.906342743768
ETH-USD,2024-04-29,$ema20,3219.523365293164
ETH-USD,2024-04-29,$ema60,3240.6055597697937
ETH-USD,2024-04-29,$ema12,3196.545648019732
ETH-USD,2024-04-29,$ema26,3240.9609227242217
ETH-USD,2024-04-29,$macd,-44.41527470448955
ETH-USD,2024-04-29,$macd_signal,-66.23610385810157
ETH-USD,2024-04-29,$macd_hist,21.820829153612024
ETH-USD,2024-04-29,$vwap,1776.277623439455
ETH-USD,2024-04-30,$open,3215.381103515625
ETH-USD,2024-04-30,$high,3249.37841796875
ETH-USD,2024-04-30,$low,2918.228759765625
ETH-USD,2024-04-30,$close,3012.286865234375
ETH-USD,2024-04-30,$volume,18266894653.0
ETH-USD,2024-04-30,$ma5,
ETH-USD,2024-04-30,$ma10,
ETH-USD,2024-04-30,$ma20,
ETH-USD,2024-04-30,$ma30,
ETH-USD,2024-04-30,$ma60,
ETH-USD,2024-04-30,$ma120,
ETH-USD,2024-04-30,$ema5,3145.3492560302375
ETH-USD,2024-04-30,$ema10,3162.5209831966054
ETH-USD,2024-04-30,$ema20,3199.7865557637556
ETH-USD,2024-04-30,$ema60,3233.1197009325665
ETH-USD,2024-04-30,$ema12,3168.198142975831
ETH-USD,2024-04-30,$ema26,3224.0221036508997
ETH-USD,2024-04-30,$macd,-55.82396067506852
ETH-USD,2024-04-30,$macd_signal,-64.15367522149496
ETH-USD,2024-04-30,$macd_hist,8.329714546426445
ETH-USD,2024-04-30,$vwap,1777.0870934909833
ETH-USD,2024-05-01,$open,3011.015625
ETH-USD,2024-05-01,$high,3020.17333984375
ETH-USD,2024-05-01,$low,2815.92333984375
ETH-USD,2024-05-01,$close,2969.78466796875
ETH-USD,2024-05-01,$volume,20005057445.0
ETH-USD,2024-05-01,$ma5,
ETH-USD,2024-05-01,$ma10,
ETH-USD,2024-05-01,$ma20,
ETH-USD,2024-05-01,$ma30,
ETH-USD,2024-05-01,$ma60,
ETH-USD,2024-05-01,$ma120,
ETH-USD,2024-05-01,$ema5,3086.8277266764085
ETH-USD,2024-05-01,$ema10,3127.4780167915405
ETH-USD,2024-05-01,$ema20,3177.8816140689933
ETH-USD,2024-05-01,$ema60,3224.485765425556
ETH-USD,2024-05-01,$ema12,3137.6729929747416
ETH-USD,2024-05-01,$ema26,3205.1897010077773
ETH-USD,2024-05-01,$macd,-67.51670803303568
ETH-USD,2024-05-01,$macd_signal,-64.82628178380311
ETH-USD,2024-05-01,$macd_hist,-2.690426249232573
ETH-USD,2024-05-01,$vwap,1777.8863808729209
ETH-USD,2024-05-02,$open,2969.79443359375
ETH-USD,2024-05-02,$high,3015.05029296875
ETH-USD,2024-05-02,$low,2894.329833984375
ETH-USD,2024-05-02,$close,2988.16845703125
ETH-USD,2024-05-02,$volume,13163903903.0
ETH-USD,2024-05-02,$ma5,
ETH-USD,2024-05-02,$ma10,
ETH-USD,2024-05-02,$ma20,
ETH-USD,2024-05-02,$ma30,
ETH-USD,2024-05-02,$ma60,
ETH-USD,2024-05-02,$ma120,
ETH-USD,2024-05-02,$ema5,3053.941303461356
ETH-USD,2024-05-02,$ema10,3102.149005926033
ETH-USD,2024-05-02,$ema20,3159.813694351113
ETH-USD,2024-05-02,$ema60,3216.7376569536113
ETH-USD,2024-05-02,$ema12,3114.6722951372813
ETH-USD,2024-05-02,$ema26,3189.1140533058124
ETH-USD,2024-05-02,$macd,-74.44175816853112
ETH-USD,2024-05-02,$macd_signal,-66.74937706074871
ETH-USD,2024-05-02,$macd_hist,-7.69238110778241
ETH-USD,2024-05-02,$vwap,1778.4256028492211
ETH-USD,2024-05-03,$open,2988.134521484375
ETH-USD,2024-05-03,$high,3127.1552734375
ETH-USD,2024-05-03,$low,2960.18212890625
ETH-USD,2024-05-03,$close,3103.5419921875
ETH-USD,2024-05-03,$volume,12862183229.0
ETH-USD,2024-05-03,$ma5,
ETH-USD,2024-05-03,$ma10,
ETH-USD,2024-05-03,$ma20,
ETH-USD,2024-05-03,$ma30,
ETH-USD,2024-05-03,$ma60,
ETH-USD,2024-05-03,$ma120,
ETH-USD,2024-05-03,$ema5,3070.4748663700707
ETH-USD,2024-05-03,$ema10,3102.4022761553906
ETH-USD,2024-05-03,$ema20,3154.4544846212452
ETH-USD,2024-05-03,$ema60,3213.0263236825913
ETH-USD,2024-05-03,$ema12,3112.959940837315
ETH-USD,2024-05-03,$ema26,3182.775382111863
ETH-USD,2024-05-03,$macd,-69.815441274548
ETH-USD,2024-05-03,$macd_signal,-67.36258990350858
ETH-USD,2024-05-03,$macd_hist,-2.452851371039415
ETH-USD,2024-05-03,$vwap,1778.9953380398708
ETH-USD,2024-05-04,$open,3103.61962890625
ETH-USD,2024-05-04,$high,3167.541259765625
ETH-USD,2024-05-04,$low,3096.267578125
ETH-USD,2024-05-04,$close,3117.576416015625
ETH-USD,2024-05-04,$volume,8283229638.0
ETH-USD,2024-05-04,$ma5,
ETH-USD,2024-05-04,$ma10,
ETH-USD,2024-05-04,$ma20,
ETH-USD,2024-05-04,$ma30,
ETH-USD,2024-05-04,$ma60,
ETH-USD,2024-05-04,$ma120,
ETH-USD,2024-05-04,$ema5,3086.175382918589
ETH-USD,2024-05-04,$ema10,3105.1612106754333
ETH-USD,2024-05-04,$ema20,3150.942287611186
ETH-USD,2024-05-04,$ema60,3209.8968185131826
ETH-USD,2024-05-04,$ema12,3113.670167787824
ETH-USD,2024-05-04,$ema26,3177.945829067697
ETH-USD,2024-05-04,$macd,-64.27566127987302
ETH-USD,2024-05-04,$macd_signal,-66.74520417878146
ETH-USD,2024-05-04,$macd_hist,2.4695428989084434
ETH-USD,2024-05-04,$vwap,1779.3801032917145
ETH-USD,2024-05-05,$open,3117.636962890625
ETH-USD,2024-05-05,$high,3170.05517578125
ETH-USD,2024-05-05,$low,3075.586181640625
ETH-USD,2024-05-05,$close,3137.2490234375
ETH-USD,2024-05-05,$volume,8783447639.0
ETH-USD,2024-05-05,$ma5,
ETH-USD,2024-05-05,$ma10,
ETH-USD,2024-05-05,$ma20,
ETH-USD,2024-05-05,$ma30,
ETH-USD,2024-05-05,$ma60,
ETH-USD,2024-05-05,$ma120,
ETH-USD,2024-05-05,$ema5,3103.199929758226
ETH-USD,2024-05-05,$ema10,3110.995358450354
ETH-USD,2024-05-05,$ema20,3149.638167213692
ETH-USD,2024-05-05,$ema60,3207.5149235926683
ETH-USD,2024-05-05,$ema12,3117.2976840416204
ETH-USD,2024-05-05,$ema26,3174.9312508728676
ETH-USD,2024-05-05,$macd,-57.63356683124721
ETH-USD,2024-05-05,$macd_signal,-64.92287670927462
ETH-USD,2024-05-05,$macd_hist,7.28930987802741
ETH-USD,2024-05-05,$vwap,1779.788016168088
ETH-USD,2024-05-06,$open,3137.51025390625
ETH-USD,2024-05-06,$high,3220.15234375
ETH-USD,2024-05-06,$low,3048.238525390625
ETH-USD,2024-05-06,$close,3062.728759765625
ETH-USD,2024-05-06,$volume,13008587255.0
ETH-USD,2024-05-06,$ma5,
ETH-USD,2024-05-06,$ma10,
ETH-USD,2024-05-06,$ma20,
ETH-USD,2024-05-06,$ma30,
ETH-USD,2024-05-06,$ma60,
ETH-USD,2024-05-06,$ma120,
ETH-USD,2024-05-06,$ema5,3089.7095397606927
ETH-USD,2024-05-06,$ema10,3102.2196132349486
ETH-USD,2024-05-06,$ema20,3141.361080790067
ETH-USD,2024-05-06,$ema60,3202.7678362540764
ETH-USD,2024-05-06,$ema12,3108.9024649222365
ETH-USD,2024-05-06,$ema26,3166.619955235294
ETH-USD,2024-05-06,$macd,-57.717490313057624
ETH-USD,2024-05-06,$macd_signal,-63.481799430031224
ETH-USD,2024-05-06,$macd_hist,5.7643091169736
ETH-USD,2024-05-06,$vwap,1780.383966716995
ETH-USD,2024-05-07,$open,3062.7509765625
ETH-USD,2024-05-07,$high,3129.081298828125
ETH-USD,2024-05-07,$low,3003.013671875
ETH-USD,2024-05-07,$close,3006.5771484375
ETH-USD,2024-05-07,$volume,11743187337.0
ETH-USD,2024-05-07,$ma5,
ETH-USD,2024-05-07,$ma10,
ETH-USD,2024-05-07,$ma20,
ETH-USD,2024-05-07,$ma30,
ETH-USD,2024-05-07,$ma60,
ETH-USD,2024-05-07,$ma120,
ETH-USD,2024-05-07,$ema5,3061.998742652962
ETH-USD,2024-05-07,$ema10,3084.8300741808666
ETH-USD,2024-05-07,$ema20,3128.524515804108
ETH-USD,2024-05-07,$ema60,3196.3353546863195
ETH-USD,2024-05-07,$ema12,3093.1601085399693
ETH-USD,2024-05-07,$ema26,3154.7649325095317
ETH-USD,2024-05-07,$macd,-61.6048239695624
ETH-USD,2024-05-07,$macd_signal,-63.10640433793746
ETH-USD,2024-05-07,$macd_hist,1.501580368375059
ETH-USD,2024-05-07,$vwap,1780.895562168951
ETH-USD,2024-05-08,$open,3006.315673828125
ETH-USD,2024-05-08,$high,3037.196044921875
ETH-USD,2024-05-08,$low,2938.47265625
ETH-USD,2024-05-08,$close,2973.6572265625
ETH-USD,2024-05-08,$volume,11791662158.0
ETH-USD,2024-05-08,$ma5,
ETH-USD,2024-05-08,$ma10,
ETH-USD,2024-05-08,$ma20,
ETH-USD,2024-05-08,$ma30,
ETH-USD,2024-05-08,$ma60,
ETH-USD,2024-05-08,$ma120,
ETH-USD,2024-05-08,$ema5,3032.551570622808
ETH-USD,2024-05-08,$ema10,3064.6168291593453
ETH-USD,2024-05-08,$ema20,3113.7752501620503
ETH-USD,2024-05-08,$ema60,3189.0344324527514
ETH-USD,2024-05-08,$ema12,3074.775049774205
ETH-USD,2024-05-08,$ema26,3141.3495468838255
ETH-USD,2024-05-08,$macd,-66.57449710962055
ETH-USD,2024-05-08,$macd_signal,-63.800022892274086
ETH-USD,2024-05-08,$macd_hist,-2.774474217346466
ETH-USD,2024-05-08,$vwap,1781.3832502159069
ETH-USD,2024-05-09,$open,2973.9716796875
ETH-USD,2024-05-09,$high,3057.958251953125
ETH-USD,2024-05-09,$low,2951.223876953125
ETH-USD,2024-05-09,$close,3036.0205078125
ETH-USD,2024-05-09,$volume,10861947179.0
ETH-USD,2024-05-09,$ma5,
ETH-USD,2024-05-09,$ma10,
ETH-USD,2024-05-09,$ma20,
ETH-USD,2024-05-09,$ma30,
ETH-USD,2024-05-09,$ma60,
ETH-USD,2024-05-09,$ma120,
ETH-USD,2024-05-09,$ema5,3033.7078830193723
ETH-USD,2024-05-09,$ema10,3059.4174980053735
ETH-USD,2024-05-09,$ema20,3106.37003660495
ETH-USD,2024-05-09,$ema60,3184.017582464546
ETH-USD,2024-05-09,$ema12,3068.812812549327
ETH-USD,2024-05-09,$ema26,3133.547395841505
ETH-USD,2024-05-09,$macd,-64.73458329217783
ETH-USD,2024-05-09,$macd_signal,-63.986934972254836
ETH-USD,2024-05-09,$macd_hist,-0.7476483199229946
ETH-USD,2024-05-09,$vwap,1781.8440742304522
ETH-USD,2024-05-10,$open,3036.231201171875
ETH-USD,2024-05-10,$high,3052.7294921875
ETH-USD,2024-05-10,$low,2881.000732421875
ETH-USD,2024-05-10,$close,2909.791259765625
ETH-USD,2024-05-10,$volume,12278653601.0
ETH-USD,2024-05-10,$ma5,
ETH-USD,2024-05-10,$ma10,
ETH-USD,2024-05-10,$ma20,
ETH-USD,2024-05-10,$ma30,
ETH-USD,2024-05-10,$ma60,
ETH-USD,2024-05-10,$ma120,
ETH-USD,2024-05-10,$ema5,2992.40234193479
ETH-USD,2024-05-10,$ema10,3032.212727416328
ETH-USD,2024-05-10,$ema20,3087.6482483345385
ETH-USD,2024-05-10,$ema60,3175.026555490811
ETH-USD,2024-05-10,$ema12,3044.3479582749114
ETH-USD,2024-05-10,$ema26,3116.9728672432916
ETH-USD,2024-05-10,$macd,-72.62490896838017
ETH-USD,2024-05-10,$macd_signal,-65.7145297714799
ETH-USD,2024-05-10,$macd_hist,-6.910379196900266
ETH-USD,2024-05-10,$vwap,1782.3362134779836
ETH-USD,2024-05-11,$open,2909.845458984375
ETH-USD,2024-05-11,$high,2942.1787109375
ETH-USD,2024-05-11,$low,2888.083251953125
